256
12
12
12
9.08201 10.4191 0.123813
0.461722 2.20565 2.09832
2.76937 1.01102 11.233
2.70099 0.622764 2.84369
0.0266327 11.2518 4.27066
0.118679 2.44047 3.81978
3.26149 1.94617 2.30593
1.3603 0.916909 4.00532
9.8479 0.219513 5.47927
10.8575 0.736621 7.39252
0.467789 1.16422 8.88142
1.72184 0.761617 8.82834
0.583064 0.772163 8.39837
10.8325 2.60277 9.63316
1.67247 3.19247 9.74641
1.69052 0.793438 0.173471
0.764385 2.33177 11.961
1.27788 6.89905 2.02037
2.57658 4.1261 0.587389
2.48219 3.22091 2.08761
11.1935 5.07241 3.43261
11.7678 3.21511 6.46001
2.51737 5.09043 2.51844
1.88596 4.49763 5.81357
0.886296 3.28747 5.54424
0.310543 5.7704 8.31997
1.35884 3.82701 6.17731
1.82745 1.8678 7.52796
0.627221 3.31501 9.85031
0.577087 5.4966 0.588456
1.781 5.42141 9.10965
2.78143 3.58831 10.7735
0.692048 7.05376 0.80556
0.657816 7.31608 1.7204
2.32363 8.08445 0.855493
2.95792 8.40613 1.86603
0.828531 6.74432 3.46472
1.11284 7.64839 4.79222
2.56602 9.70246 3.10872
2.66593 7.07475 4.69478
1.47149 7.25248 6.1239
0.751254 8.08699 7.81856
1.32971 8.56665 5.62771
0.882327 7.74572 7.30419
0.205053 7.00266 9.06674
11.5046 7.24784 10.2216
2.59178 8.80157 9.91481
2.1775 6.64002 9.76398
0.739117 8.89641 2.28526
0.408252 9.93993 1.81458
1.98472 10.6217 0.671428
2.0565 8.40269 1.33023
1.54487 10.5535 2.08872
11.589 11.1439 5.63587
3.1716 11.5327 3.94795
1.35946 7.95872 4.04292
1.3971 9.89275 4.97974
10.1479 0.218198 7.93824
2.90576 11.3374 5.89975
1.92227 9.66257 8.27035
1.20588 9.1694 11.3646
2.90184 8.51009 0.107625
0.838227 11.7699 9.14188
2.44728 9.75467 0.23941
4.89551 1.61895 2.00721
2.99843 3.04898 2.06761
5.72163 1.98833 0.936743
