256
12
12
12
0.00225391 0.299729 0.329889
0.5 2 2
1.67561 1.71943 0.145088
1.87309 0.411288 1.92067
0.0450571 0.833333 3.54752
0.806593 2.1003 5.04289
2.24999 1.88006 3.92155
2.0987 1.51987 4.98555
0.33845 0.476091 6.43696
0.5 2 8
2 2 6.5
1.66228 0.0763152 7.85764
0.540748 0.173231 10.4267
0.872782 1.96342 11.4161
1.61363 2.11741 8.62622
1.78518 0.675336 10.601
0.5 3.5 0.5
0.5 5 2
2.33446 5.56126 0.829911
1.60087 3.8744 2.26015
0.879863 4.06284 3.45222
0.591711 4.91477 5.03151
1.66346 5.15614 3.5341
1.70495 3.5739 4.54351
0.742423 3.91036 6.87402
0.5 5 8
1.49658 4.83411 5.85626
2 3.5 8
0.178778 4.11624 9.39804
0.459695 5.53096 11.2198
2 5 9.5
2.08171 3.5376 11.2706
0.121876 6.69196 0.00387405
0.665633 7.88128 1.95099
1.78704 8.40065 0.678731
1.53103 6.03864 2.23022
1.15728 6.46106 3.79921
0.507271 7.87975 5.36158
1.51846 8.41285 3.5482
1.97433 6.07255 5.19409
0.614945 6.25135 6.88711
0.5 8 8
2.10804 8.35739 7.26547
2.00123 6.16914 8.19129
11.7586 7.00219 9.31808
0.286173 8.05494 11.1497
1.8408 8.41976 9.18229
1.917 6.75597 11.3032
0.616052 9.61279 1.15626
0.0125592 11.2485 1.76588
1.77132 10.9777 0.0861609
2 9.5 2
0.466695 9.63342 2.3793
0.5 11 5
2 11 3.5
1.87516 9.64618 4.89725
0.5 9.5 6.5
0.5 11 8
1.49579 11.4884 5.82719
2.45946 9.35451 7.88067
0.326803 9.67658 9.48361
0.5 11 11
2.71284 0.126903 9.77138
2.71979 9.327 11.1563
4.23622 0.472372 11.4138
3.54532 2.17282 1.8735
4.44965 1.38253 11.9706
4.67678 1.26855 2.17263
3.77388 1.15047 3.66109
3.53358 2.09607 4.54887
5.48292 2.04794 3.47616
4.30706 0.199694 4.7833
3.43157 0.281207 6.34632
3.89049 2.04295 8.38866
5.02424 2.18011 6.65733
5 0.5 8
3.89173 0.196204 9.9576
3.15903 1.70829 10.97
5.5333 1.99468 9.53544
4.72477 0.189768 10.5681
3.97712 3.39619 0.419653
3.20894 5.34729 1.9836
5 5 0.5
5.52322 3.92771 1.74422
3.62009 3.76322 3.59323
3.2907 4.78615 5.002
4.34545 4.65164 3.5154
4.92334 4.07679 4.83166
3.73347 3.76272 6.18846
3.35359 4.96527 8.31354
5.51642 5.09962 6.54548
4.60637 3.1838 7.87761
3.4589 3.09014 10.2333
3.62885 4.69878 11.0608
5.21149 5.44404 9.57767
4.83383 3.26619 11.1496
3.01689 7.32982 0.838984
3.56898 8.19823 2.25629
5.80903 8.7104 0.183829
4.62751 6.66118 1.78561
3.75558 6.19006 3.88394
4.05118 7.37191 5.3509
4.87778 7.41 4.05411
4.28896 6.05366 5.43053
3.8244 7.23044 7.14087
3.81899 7.52814 8.69412
4.74867 7.7279 6.98944
4.52654 6.14624 8.48094
3.39318 6.42474 9.7373
3.5 8 11
5.37092 7.33838 9.93746
5.03362 6.31908 10.7831
3.60555 9.28032 0.32763
3.91569 10.5326 2.15631
4.54424 11.4471 0.36813
5.15376 9.17233 1.50628
3.62832 9.55384 3.36551
3.5 11 5
4.90608 11.0379 3.47969
4.46829 9.48143 5.05945
3.75027 9.24609 6.11577
3.5 11 8
5.98657 9.61765 7.47781
5 9.5 8
3.30536 9.61952 10.0442
3.59179 10.9789 11.286
4.98957 10.0781 9.42
4.8031 9.95737 11.1289
6.5 0.5 0.5
6.81541 1.87533 2.02233
8.72694 2.43786 0.784352
8.44376 0.55882 2.79644
6.5 0.5 3.5
5.88508 2.81649 5.96445
8.734 1.58524 4.97572
7.95482 0.334983 3.85786
6.21592 0.00621891 6.93244
6.40652 2.19643 8.89429
8 2 6.5
7.50218 0.19712 7.70322
6.51257 0.866715 9.27485
6.36321 1.85222 10.2858
8.97591 2.1015 9.53549
8 0.5 11
6.5 3.5 0.5
6.54783 4.91632 2.28128
8.70358 4.71492 0.565245
8.15455 3.42002 2.05636
5.85905 3.38828 3.3904
6.7548 4.53784 5.62019
8.3116 5.45078 3.74129
8 3.5 5
6.99177 3.81923 6.86077
6.47464 5.04594 7.62231
8 5 6.5
7.70329 2.54598 8.81834
6.5 3.5 9.5
6.5 5 11
8 5 9.5
7.63904 2.96859 10.2333
6.18924 7.1135 0.908442
6.99548 8.1087 1.06543
8.31742 8.09381 11.9814
7.76696 6.56394 2.83908
6.91151 6.07644 3.91534
6.19203 7.57883 5.41982
7.82228 7.72951 4.10643
8.23707 6.15726 4.54549
6.32492 6.69874 6.50181
6.7608 7.41058 7.556
8 8 6.5
8 6.5 8
7.70157 6.62982 9.55121
5.92389 8.30806 10.8105
8.14848 7.95713 10.1146
8.48033 6.66974 10.9364
5.79159 9.71199 0.222472
6.86745 11.1048 2.45574
8.46945 11.128 0.601412
7.84372 10.0634 2.55381
6.49405 10.4929 3.4132
7.11499 11.1669 5.33808
8 11 3.5
7.73598 8.96324 4.9119
6.25332 9.18207 6.29851
6.72482 10.9607 7.7316
8.34798 10.3495 6.09372
8.037 9.64109 8.8529
7.0562 9.02252 10.0562
6.10587 11.0541 11.165
8.74754 11.6005 8.88441
7.56964 9.49337 11.1908
9.04753 11.9445 0.0505598
9.0995 2.04765 1.72292
