256
12
12
12
11.0676 11.0764 1.07931
0.991051 2.01379 1.55709
1.47015 1.26198 0.221116
1.41597 11.5468 1.6503
11.066 1.99874 3.55841
0.780306 2.24091 4.97827
2.82807 2.99568 3.97593
1.97993 1.07836 5.34844
0.537114 0.0713542 6.23091
0.683385 2.23837 7.89388
2.5191 1.81501 5.84487
1.69887 0.177101 8.13981
0.186814 11.4861 10.8784
0.585828 1.93292 0.0759771
3.07504 3.19134 8.82923
1.25386 1.03361 10.6003
1.43442 3.52873 0.15057
1.49464 4.96687 1.97882
2.2451 5.46595 0.106428
1.75483 2.99778 2.61957
0.29716 3.42467 4.09176
0.382069 4.95542 5.11772
0.831062 5.27756 3.92478
1.27087 3.4658 5.18912
0.834199 3.65867 7.1167
1.03008 4.6602 7.60936
11.577 4.9651 6.80013
2.46582 3.89675 7.86694
0.78363 5.00167 9.8294
0.6046 6.11101 10.5787
2.24105 4.33145 9.92107
1.82656 5.16839 10.8005
0.0119645 6.32536 11.8207
1.22465 7.8078 1.17372
1.59531 8.90633 0.517063
1.96777 6.33143 2.43922
1.88983 6.82551 3.44781
11.8483 8.23772 4.64374
1.32628 8.1138 3.97716
2.43211 6.03529 5.20636
0.675024 5.68373 7.36335
0.098995 6.81772 6.67859
1.76257 8.05719 6.49867
1.57444 6.93509 8.03011
11.0396 6.28497 9.40323
11.8926 8.28642 11.1163
0.92706 8.12237 9.85637
1.61869 7.11451 11.4756
0.249595 9.18986 1.11892
0.420191 10.8454 2.41906
2.24709 10.8076 10.7387
1.37963 10.3155 2.26835
0.0295357 9.26588 2.61898
0.214338 10.6656 5.37078
1.1666 10.37 4.75324
2.63892 11.1577 5.36838
0.963113 9.16798 6.35455
1.06298 11.106 7.61229
1.39751 11.6335 5.94605
2.41941 9.23543 8.40081
0.623422 10.9843 9.7874
0.366336 9.53046 11.1239
1.28866 0.401066 9.55056
2.26158 9.783 11.1106
4.20995 0.196854 11.4393
3.19232 2.77138 1.21164
4.83825 1.49673 11.8234
5.02309 0.909634 3.09153
4.69485 0.405965 4.05786
3.45748 1.89174 4.55521
5.43845 2.43075 3.90784
4.24645 11.0413 4.45825
3.1181 0.119198 5.52331
3.97262 2.59642 7.19244
5.061 3.09615 5.39146
5.53815 0.257835 8.02957
2.5595 11.6902 9.21518
3.80466 1.37144 11.3824
4.51968 1.56434 10.1079
5.26183 0.0638912 10.1307
3.51238 3.70879 0.394121
3.08775 5.53748 1.87689
4.48032 4.41146 11.5351
5.52322 3.92771 1.74422
3.74088 3.48566 3.5462
3.31471 4.36433 5.20281
4.73738 5.1449 3.39738
4.42083 3.05575 4.37109
2.75601 4.30003 6.0939
2.95223 5.12652 7.64277
5.36577 5.29851 7.10682
4.46713 3.64819 8.06326
3.90091 2.84095 9.58078
3.7649 4.57396 10.8363
5.64652 5.86025 9.30617
5.59101 3.02023 10.9868
2.49118 7.71752 1.0114
3.0474 9.1774 3.22759
6.42319 8.47658 11.7184
5.33204 6.36063 2.85625
4.10229 6.04991 3.08561
3.95733 7.51264 5.33341
4.77798 7.41902 3.66358
2.93199 6.30713 7.09995
3.43775 7.63669 7.15808
5.04784 7.34426 9.13704
5.08194 7.32203 6.39085
3.95922 6.49616 8.21896
4.10871 6.71097 10.6619
2.93422 8.46063 10.826
6.2477 7.71713 10.2072
5.50023 6.32789 11.4121
2.87905 8.90536 0.876819
3.76754 10.9486 1.2862
4.9205 10.8304 0.896256
4.59536 7.93543 1.64135
3.89461 10.1333 3.77376
3.25089 10.2806 4.58759
5.16663 10.6296 3.37011
4.91791 9.63152 4.75511
4.83042 8.94881 5.8652
2.24462 11.2577 8.06636
5.98657 9.61765 7.47781
5.6577 8.53837 7.04175
3.35373 9.57181 9.77885
4.0552 10.6359 10.6768
4.92259 10.9028 9.12525
3.50894 9.78416 11.4355
6.66932 1.81152 11.3638
6.94786 1.39001 0.732368
8.18111 1.44676 0.43546
8.45697 0.640757 2.30354
6.30799 1.85654 3.26017
6.55438 2.08829 5.96826
7.70498 11.6888 5.60009
7.97561 0.191755 4.16932
6.11392 11.2535 7.53231
6.21864 3.45825 8.92449
7.57203 1.39708 5.17147
7.46322 0.468257 6.89339
6.60744 1.25031 8.1762
6.18245 2.63449 9.9856
10.4406 0.866638 8.89181
7.96614 0.213484 11.0855
6.52548 2.89872 0.055858
6.78621 5.67445 3.19845
8.61577 5.12519 0.511809
7.82489 3.45551 1.6405
5.99235 3.2089 3.13764
7.32265 4.28693 5.80326
8.86742 4.69057 3.17131
7.14302 3.46102 4.37868
6.64339 4.11758 7.30882
6.62225 5.28976 7.55672
7.98354 5.12819 6.17123
7.81565 2.34987 9.71967
6.95709 4.25584 9.01433
6.06443 5.0742 10.9918
7.91304 4.63473 9.8014
8.36035 3.67569 10.6717
6.01164 7.75725 1.67794
6.89193 8.12367 0.625292
9.32335 8.39895 0.181524
8.47833 8.10101 2.545
7.21024 6.32625 3.85745
6.5817 7.17912 5.7367
8.30641 8.7747 4.42036
7.96648 5.96927 4.56526
5.9673 6.62237 6.36247
6.62003 7.80649 7.29103
7.54161 7.9988 6.9291
8.10598 6.08574 7.44175
5.96427 6.49511 10.5012
5.47911 8.36963 11.2145
8.02295 7.83602 10.6442
7.56272 6.49376 10.9102
5.90791 9.11055 0.504972
7.08416 11.311 2.56021
8.84088 10.3936 0.868382
7.64957 9.6902 2.75805
5.71137 11.1312 4.40406
6.679 11.1691 4.82163
7.57117 10.9464 3.75869
7.28283 8.70255 4.80217
6.25164 9.49388 6.44649
7.13578 10.5689 7.21166
8.39731 9.80103 6.02901
7.75068 9.62065 9.14742
7.41175 8.6247 10.2499
5.93632 11.2879 10.332
8.83969 10.8085 8.47394
6.98491 9.87896 11.3361
8.74605 0.95077 11.641
9.38793 1.77012 2.15791
10.5416 1.54952 0.656904
11.0984 1.57601 1.83282
9.28981 1.38951 4.23193
9.57159 2.77395 5.53555
9.34436 2.72182 2.87354
11.6441 11.5482 6.05165
10.3262 0.610317 5.3066
9.7694 2.37533 7.9571
11.3489 1.96841 6.7591
11.6257 1.33704 7.74807
8.97516 0.168304 8.64177
9.99074 0.947336 10.9643
11.434 2.469 8.92616
10.6056 11.9328 10.5624
9.56898 4.31346 1.48354
10.7482 5.49247 0.201146
11.9802 4.18239 0.0875134
11.2016 3.26197 2.28878
9.83807 3.82638 4.50787
8.93311 5.65552 5.47221
9.99269 4.22332 2.84261
10.9263 5.01983 4.00232
9.3347 3.02894 6.96276
9.28295 4.6838 7.09966
10.5428 6.4664 6.40448
10.9571 2.83255 8.11311
9.18094 3.32442 9.5513
9.52445 4.46268 11.646
10.8227 5.17247 8.21604
11.0154 3.3983 10.6807
9.65567 6.73105 0.169955
10.0534 8.52485 2.11898
10.8459 6.95638 10.9946
10.3294 7.94161 1.05467
9.03661 7.02809 3.01617
9.56075 8.10443 5.61956
10.626 9.66113 3.24971
0.788581 6.55667 4.83829
8.95289 7.83683 7.21583
9.59923 6.89272 9.11741
11.3492 8.80686 6.49416
11.4185 6.6898 8.27351
9.59244 5.20148 8.15631
9.84854 8.02365 11.0149
10.4133 7.41806 9.68379
11.5663 5.70919 10.1554
8.84097 9.4527 0.369053
9.34809 0.110249 2.43568
11.5983 10.9138 0.0981488
10.4044 9.29772 1.46205
7.61923 8.11823 3.1313
8.36877 10.8504 4.80235
11.665 10.4927 3.16404
11 9.5 5
9.30823 10.6094 6.68685
9.11076 11.8941 7.67821
10.9651 10.7307 6.29287
10.856 10.5458 7.94218
8.4627 9.60875 10.0191
8.83552 11.0969 10.2973
10.4353 11.0883 8.71511
10.744 8.91251 9.67535
