256
12
12
12
9.20052 10.602 0.265792
0.461722 2.20565 2.09832
2.76937 1.01102 11.233
2.68824 0.782983 2.81738
0.478125 11.4547 4.47206
0.38017 2.91735 4.25028
3.26149 1.94617 2.30593
1.15285 1.13866 4.00198
10.1402 1.06787 6.22175
10.8575 0.736621 7.39252
0.821327 0.801968 8.48121
1.72184 0.761617 8.82834
0.583064 0.772163 8.39837
10.7453 2.27272 10.0863
1.53746 3.15845 9.96505
1.69052 0.793438 0.173471
0.764385 2.33177 11.961
1.27788 6.89905 2.02037
2.35249 4.06476 0.853059
2.00594 2.72702 1.74958
11.1935 5.07241 3.43261
0.0245713 3.45471 6.15204
2.51737 5.09043 2.51844
1.70246 4.50548 5.40976
0.470465 3.37344 5.95888
0.385976 5.86566 7.84404
1.83084 4.24454 6.76426
1.87206 2.3251 7.5256
0.627221 3.31501 9.85031
0.690732 4.36612 0.630738
1.781 5.42141 9.10965
2.65835 3.29509 10.8331
0.692048 7.05376 0.80556
0.93959 7.09029 1.67238
2.04304 8.035 1.20573
2.95792 8.40613 1.86603
0.709734 6.49172 3.35298
0.760329 7.4511 4.93321
2.56602 9.70246 3.10872
2.66593 7.07475 4.69478
1.02443 7.07486 6.21267
0.751254 8.08699 7.81856
1.68921 8.36591 5.55665
1.15445 7.57647 7.80213
0.395937 6.67873 9.23841
11.5046 7.24784 10.2216
3.18636 8.73081 9.45449
2.05533 6.24318 10.003
0.735111 9.13212 1.12428
0.408252 9.93993 1.81458
2.02733 11.032 0.706798
1.80451 8.83143 1.72271
1.54487 10.5535 2.08872
11.589 11.1439 5.63587
2.40008 11.6769 4.65928
1.35946 7.95872 4.04292
1.19184 10.1866 5.47155
10.1479 0.218198 7.93824
2.58549 11.2549 6.0956
2.9023 9.18947 8.31254
0.470526 10.0319 10.5677
2.82494 8.50477 0.469443
0.577131 11.3692 9.2149
2.10881 9.97821 11.9478
5.28171 1.87459 2.52452
2.76949 2.60027 1.72612
5.72163 1.98833 0.936743
4.36519 1.28463 2.04353
4.64773 1.49931 4.14923
3.51213 2.97983 5.57678
4.24514 2.0389 4.1479
5.09993 0.621132 4.85977
4.39689 0.901868 6.92598
3.53174 1.77385 6.89719
5.57435 2.80477 5.78777
5.85944 1.19097 7.36236
3.49473 1.78356 9.82734
3.82999 2.39387 10.5709
3.91819 1.85518 9.66254
4.48025 1.76557 11.0791
3.3284 4.14806 0.75424
3.45824 4.81023 0.533782
5.32253 4.25911 0.130377
4.49054 2.05192 3.23467
4.25385 2.53388 4.07579
2.77888 5.06996 4.21646
4.66942 4.7239 3.3023
5.42119 3.76812 5.60037
2.90785 3.2096 6.09972
3.63687 5.74581 7.65346
5.11703 4.37935 7.48175
3.20357 2.45122 7.41059
2.88959 4.47193 9.41537
3.8856 3.19979 10.6877
4.59681 5.1678 7.43394
6.57676 2.90129 10.5113
2.80763 4.75181 0.756718
2.51679 8.65818 0.856112
5.08326 7.94686 0.628652
4.92718 5.3147 3.03038
2.96897 5.70634 4.50429
5.45204 8.3535 5.30336
4.83095 7.75531 3.25739
5.60246 6.49315 4.22752
4.72651 6.37265 5.95529
3.11777 8.94299 8.81954
4.63767 7.18215 6.03936
5.33374 6.16939 8.1028
3.85151 7.69076 9.25544
3.33127 8.73276 11.8357
6.43296 8.49717 10.1364
4.66662 6.68501 10.3452
4.24048 10.0688 10.3027
3.80869 11.0731 1.52011
4.53343 11.6523 0.674588
5.51005 8.90311 2.67598
1.94315 8.2699 2.11112
3.44243 10.636 4.72
5.25943 10.3287 3.65788
4.79048 10.0734 5.57503
4.57512 9.63721 6.40051
2.59404 10.1959 6.5403
5.2935 10.2253 6.67097
4.28561 8.269 9.38268
3.09931 10.264 8.91132
2.78766 0.0891094 0.49669
4.36911 11.4387 10.8412
5.0627 10.1867 0.926822
6.12551 11.6787 0.0150107
6.32016 3.36816 2.02031
6.74449 0.722893 1.52901
8.88432 1.17643 1.31973
7.21708 0.997344 4.15349
7.47544 3.50314 5.77742
8.0444 2.6244 2.74214
6.3249 0.849713 4.6295
5.5238 0.17388 6.13989
7.46996 2.66333 6.63316
6.47147 2.45203 6.31195
8.42723 11.8959 7.00698
6.41128 1.0813 7.52988
6.68798 1.46976 11.6017
7.88653 1.27214 9.29501
9.2651 0.273287 0.574381
4.11446 3.87589 1.47173
4.57305 4.30048 2.19755
6.99189 6.67442 0.569637
8.12973 3.2012 1.44985
7.95 2.77526 4.19698
6.81402 4.07092 5.62734
