256
12
12
12
10.7178 11.4363 1.12574
0.564972 1.48608 1.40595
1.47015 1.26198 0.221116
1.41597 11.5468 1.6503
11.003 1.50893 3.56624
0.545904 2.29911 5.33018
2.82807 2.99568 3.97593
1.79018 0.290466 5.02968
0.537114 0.0713542 6.23091
0.384427 1.93781 7.99645
2.16731 1.88854 6.12098
1.69887 0.177101 8.13981
0.186814 11.4861 10.8784
0.672296 2.16427 0.312345
3.07504 3.19134 8.82923
1.25386 1.03361 10.6003
1.11886 4.00999 0.154208
1.48171 4.55284 1.76635
2.15707 5.64048 11.6531
1.51526 3.19198 3.11522
0.546782 3.37221 4.05251
0.486772 4.73574 4.95596
0.764115 5.33216 3.45868
1.27087 3.4658 5.18912
0.638913 3.95599 6.86013
1.03008 4.6602 7.60936
11.577 4.9651 6.80013
2.46582 3.89675 7.86694
0.527512 4.69344 9.97878
0.6046 6.11101 10.5787
2.34306 4.40804 10.0335
1.82656 5.16839 10.8005
0.0119645 6.32536 11.8207
0.799711 7.92919 1.57047
1.59531 8.90633 0.517063
2.01266 6.01355 2.4964
1.88983 6.82551 3.44781
11.8483 8.23772 4.64374
1.53037 8.31662 4.05458
2.12614 6.31311 5.56625
0.675024 5.68373 7.36335
0.098995 6.81772 6.67859
1.87951 7.99526 6.96458
1.81147 6.60238 8.51394
11.3632 6.9147 10.0465
0.105059 8.31312 10.8142
0.92706 8.12237 9.85637
1.3414 7.55846 11.4331
0.00485247 9.14468 1.04611
0.0277535 10.8241 2.22029
2.13535 10.767 10.4662
1.43342 10.4233 2.04
11.8808 8.94862 2.60327
0.214338 10.6656 5.37078
1.10863 10.2829 4.82842
2.37512 11.3288 5.85935
0.963113 9.16798 6.35455
0.5823 11.1379 7.52273
1.39751 11.6335 5.94605
2.6574 9.53028 8.47041
0.17311 10.7958 9.6124
0.250194 9.68424 11.2922
1.28866 0.401066 9.55056
2.65216 9.73209 11.2617
4.20995 0.196854 11.4393
3.64432 2.07241 0.694529
5.30136 1.3098 11.6115
5.02309 0.909634 3.09153
5.0315 0.861777 4.10784
3.45748 1.89174 4.55521
5.43845 2.43075 3.90784
4.24645 11.0413 4.45825
3.67742 0.764713 6.8256
4.21453 2.18545 6.99126
5.061 3.09615 5.39146
5.53815 0.257835 8.02957
3.49952 11.9985 9.40801
3.55022 1.10026 11.8014
4.13215 1.44283 10.4029
5.02595 11.9202 10.0648
3.51238 3.70879 0.394121
2.88226 5.12882 1.62023
4.48032 4.41146 11.5351
