256
12
12
12
0.00225391 0.299729 0.329889
0.5 2 2
1.67561 1.71943 0.145088
2 0.5 2
0.0450571 0.833333 3.54752
0.5 2 5
2.24999 1.88006 3.92155
2.0987 1.51987 4.98555
0.5 0.5 6.5
0.5 2 8
2 2 6.5
2 0.5 8
0.854129 0.150937 9.98279
0.5 2 11
1.61777 2.19345 8.67856
1.78518 0.675336 10.601
0.5 3.5 0.5
0.5 5 2
2.33446 5.56126 0.829911
1.60087 3.8744 2.26015
0.70439 3.87014 3.29618
0.198589 5.34058 4.76519
2 5 3.5
1.70495 3.5739 4.54351
0.742423 3.91036 6.87402
0.5 5 8
2 5 6.5
2 3.5 8
0.0801173 3.99894 9.73371
0.5 5 11
2 5 9.5
1.59367 3.91051 10.7803
0.5 6.5 0.5
0.665633 7.88128 1.95099
1.78704 8.40065 0.678731
1.53103 6.03864 2.23022
0.713987 6.28033 3.68354
0.507271 7.87975 5.36158
1.78772 8.20494 3.44259
1.97433 6.07255 5.19409
0.614945 6.25135 6.88711
0.5 8 8
2.15676 7.90595 7.4146
1.98684 6.13708 8.57304
0.113712 6.64108 9.77123
0.5 8 11
2 8 9.5
2.1234 6.49237 11.4873
0.91848 9.91695 0.811191
0.0125592 11.2485 1.76588
2 11 0.5
2 9.5 2
0.19878 9.74359 2.90975
0.5 11 5
2 11 3.5
1.54564 9.99115 4.86609
0.5 9.5 6.5
0.5 11 8
1.49579 11.4884 5.82719
2 9.5 8
0.326803 9.67658 9.48361
0.5 11 11
2.58937 11.7211 10.1118
2.71979 9.327 11.1563
3.99156 0.0750512 0.0112737
3.5 2 2
4.98412 1.95411 0.575606
4.90838 0.806558 2.29599
3.5 0.5 3.5
3.5 2 5
5.48292 2.04794 3.47616
5 0.5 5
3.43157 0.281207 6.34632
3.89049 2.04295 8.38866
4.75707 2.48679 6.74987
5 0.5 8
3.5 0.5 9.5
3.5 2 11
4.71454 1.91921 9.42939
5 0.5 11
3.97712 3.39619 0.419653
3.5 5 2
5 5 0.5
4.76916 3.69424 2.45329
3.62009 3.76322 3.59323
3.2907 4.78615 5.002
4.73698 4.75545 3.37968
4.92334 4.07679 4.83166
3.73347 3.76272 6.18846
3.5 5 8
5.51642 5.09962 6.54548
5 3.5 8
3.4589 3.09014 10.2333
3.57378 5.00148 10.7115
5.21149 5.44404 9.57767
5 3.5 11
3.25943 6.89719 0.492029
3.44412 8.04542 2.07777
5.80903 8.7104 0.183829
4.50242 6.30829 1.76551
3.5 6.5 3.5
3.5 8 5
5.06392 6.96095 3.86475
4.28896 6.05366 5.43053
3.8244 7.23044 7.14087
3.81899 7.52814 8.69412
4.55738 8.0076 6.65739
5 6.5 8
3.12935 6.59517 9.1928
3.5 8 11
4.99992 7.72369 9.69059
5 6.5 11
3.5 9.5 0.5
4.25883 10.7028 1.73885
4.57316 10.951 0.156686
5 9.5 2
3.5 9.5 3.5
3.5 11 5
5.15084 10.7727 3.09547
4.9214 9.68372 5.52031
3.79371 8.91995 6.32244
3.5 11 8
5.6333 10.0605 7.03302
5 9.5 8
3.329 9.91156 9.91172
3.59179 10.9789 11.286
5.28795 10.5547 9.27703
5 9.5 11
6.5 0.5 0.5
6.81541 1.87533 2.02233
8 2 0.5
8.09925 0.664499 2.21293
6.5 0.5 3.5
6.01389 2.19071 5.65154
8.40986 1.95224 4.47859
7.95482 0.334983 3.85786
6.5 0.5 6.5
6.85727 2.34916 8.42186
8 2 6.5
8 0.5 8
6.51257 0.866715 9.27485
6.5 2 11
8.34285 1.97524 9.64993
8 0.5 11
6.5 3.5 0.5
6.5 5 2
8.70358 4.71492 0.565245
8.15455 3.42002 2.05636
6.17973 3.2381 3.0804
6.78624 4.54764 5.27691
8.3116 5.45078 3.74129
8 3.5 5
6.99177 3.81923 6.86077
6.82994 5.27943 8.07719
8 5 6.5
7.82481 3.56702 8.33136
6.5 3.5 9.5
6.5 5 11
8 5 9.5
8.32417 3.36142 10.818
6.45473 6.72323 0.781006
7.08538 8.07917 1.17622
8.00487 8.43557 11.5703
8 6.5 2
6.51572 6.10591 3.60385
6.19203 7.57883 5.41982
7.82228 7.72951 4.10643
8.23707 6.15726 4.54549
6.45323 6.59931 6.13724
6.41009 7.57983 7.86703
8 8 6.5
8 6.5 8
7.34368 6.87984 9.53346
6.72661 7.8187 10.5043
8 8 9.5
8.48033 6.66974 10.9364
6.17028 9.88896 0.788102
6.99451 11.3051 1.93301
8.46945 11.128 0.601412
8.08425 9.77382 2.24401
6.28192 10.4364 3.68807
7.11499 11.1669 5.33808
8 11 3.5
8 9.5 5
6.25332 9.18207 6.29851
6.59012 11.2956 7.4954
8.06072 10.5389 6.32653
7.84753 10.3108 7.99747
7.0562 9.02252 10.0562
6.5 11 11
8.11679 11.4252 9.16032
7.56964 9.49337 11.1908
9.39907 0.680031 0.245463
9.5 2 2
11 2 0.5
10.896 0.463883 2.07639
9.35578 0.906981 3.68223
9.59572 2.244 5.10689
11 2 3.5
11.4717 0.156977 5.31739
10.2517 0.663225 5.69831
9.5 2 8
11.0944 2.04056 6.6392
11.0138 0.182954 7.90629
9.5 0.5 9.5
9.22614 1.58306 11.2071
11.8858 2.89523 8.99597
11 0.5 11
9.87155 3.80456 0.978038
9.40092 5.24235 1.6058
11.4354 4.72428 0.718294
11.1702 3.79088 1.87607
9.5 3.5 3.5
9.13275 5.32494 5.20638
